,Datetime,Tweet Id,Text,Username
0,2021-10-06 19:36:05+00:00,1445835269781876736,Celeste confirmed lesbian 🦉✨,EMILYB0T
1,2021-10-06 19:36:03+00:00,1445835261947039744,@vaelophisnyx I'll bug ya on TG!,kdurmeter
2,2021-10-06 19:36:01+00:00,1445835251863863301,@lover4beeduo BEST LESBIAN,ranboo4loona
3,2021-10-06 19:35:51+00:00,1445835213410549762,@CValkire The hot tall mommy and short simp is my favorite lesbian ship dynamic💳💥💳💥💳,takumo_i
4,2021-10-06 19:35:50+00:00,1445835209664970756,@mobsunshine theo’s the same so i just showed him all the lesbian scenes and he’s heartbroken now,togetheworld
5,2021-10-06 19:35:37+00:00,1445835154098958336,mhm yep makes sense. idk how to explain to you that there is no material meaningful difference between me a lesbian using he/him pronouns and me a lesbian calling myself a boy like that is the same exact situation. and yet you’re only fine with one. what,hermitshepherds
6,2021-10-06 19:35:36+00:00,1445835150902714370,"@ChildrenofAlara Oh absolutely, much tighter themes overall (especially with Dragon's approach bc decks where 36 slots are lands and 30 more are the same burn spell before you even fill out your ramp suite tend to come together real fast lol).",miss_kellylogs
7,2021-10-06 19:35:34+00:00,1445835139649454084,"DNI/DNF
25+, nsfw account, dont respect pronouns, shadow weaver/hordak stan, entraptdak shipper, catradora/catra/glimmer anti, if you ship lesbians with men, pro shipper, if you erase canon sexualities, bi/pan lesbian or supporter, racist, transphobic, homophobic, etc.",SE4MISTA
8,2021-10-06 19:35:31+00:00,1445835129285484550,scared to keep reading these violent delights bc i think my support gay is gonna die ❤️,lesbian4horror
9,2021-10-06 19:35:24+00:00,1445835096611692548,@pIanetchae wait i just noticed the flags i know it’s lesbian and demiromantic but that’s the other one,judafink
10,2021-10-06 19:35:20+00:00,1445835083680784385,"they cant give us a cute lesbian date w onE OF THEM TOUCHING THE OTHERS LIPS TELLING HER TO CALL HER BY HER FIRST NAME AND THEN DROP THAT BOMB
I DO NOT ACCEPT",volleybutt
11,2021-10-06 19:35:20+00:00,1445835081755496456,Sometimes I start doubting I'm a lesbian but then I see women and I just https://t.co/6R19DxPIed,homiestasis
12,2021-10-06 19:35:19+00:00,1445835076042854409,@vaelophisnyx I'd love a Katie Candle 👀,kdurmeter
13,2021-10-06 19:35:15+00:00,1445835062562394112,@mosscreature 2) jesteś lesbian więc musisz być super /j,fairyaltfroggy
14,2021-10-06 19:35:07+00:00,1445835028655575047,Nobody Knows I'm A Lesbian,ZARYABOT
15,2021-10-06 19:35:03+00:00,1445835008879599619,"@YanchaGogo And frankly, I would not trust that someone who insists they're just ""pretending"" to be bigoted isn't bigoted because that's literally what every bigot caught saying something bigoted claims.",FeoUltima
16,2021-10-06 19:35:01+00:00,1445835001535377409,"@kuvirasworld They're for another fandom and my trading ig so just ignore the content lol
https://t.co/sCuOYVXHGe
https://t.co/baKL07OpAS",lesbian_alcina
17,2021-10-06 19:35:00+00:00,1445834995935842310,The American girl historical collection to lesbian pipeline,SinkGround
18,2021-10-06 19:34:52+00:00,1445834964021415936,"@Kippers764 it's ☺️ as long as you're not one of those creepy ""best-girl/i can fix lesbian""",token08
19,2021-10-06 19:34:50+00:00,1445834957985759238,"@NoraReed I also think this may be big in like.. white people beading and craft circles, if you wanna see some intricate shit that actually looks good you gotta look at indigenous beadworkers. I’ve noticed white crafters especially at “higher levels” have real questionable taste 😬",art_cryptid
20,2021-10-06 19:34:50+00:00,1445834955532103684,@starfluid I love my hair a lot. 🥰,ChaosIsMel
21,2021-10-06 19:34:48+00:00,1445834946715607043,"Hoses are yellow, rhododendrons are mediumturquoise, dnomaid is a lesbian and so on.",GellatioBot
22,2021-10-06 19:34:47+00:00,1445834942940958723,@nanaskingdom Lets gooooooo https://t.co/UABaArunIZ,cosmicatradora
23,2021-10-06 19:34:40+00:00,1445834915036205056,and ive seen her before because i know of all the studs in this neighborhood. the man started chasing them saying come back here why are you touching my car...... and he was wearing a ski mask. ugh columbia heights is a fucking war zone they were like 20-22,softestangel
24,2021-10-06 19:34:39+00:00,1445834909491286016,going into my mean lesbian phase and muting all men names in genshin,rashavince
25,2021-10-06 19:34:38+00:00,1445834906509086724,“if you’re a lesbian feel free to use pronouns that aren’t she/her bc i understand that many lesbians feel a disconnect to womanhood but also if you use other masc words to self describe dye” https://t.co/o8qHmexwmP,hermitshepherds
26,2021-10-06 19:34:27+00:00,1445834858089959426,twitter has seemingly reduced the idea of being a lesbian &amp; experiencing comphet to having crushes on unattainable men which is very interesting to me bc that’s a complete misrepresentation of the lesbian experience &amp; our sexuality,bazuha
27,2021-10-06 19:34:25+00:00,1445834850225688576,@Gnakedgnomes @MelisaAnnis @nikkireneesings @carmen_cusack @RIPLEYTHEBAND Little lesbian children?  No one is supposed to be nice to them?? Define little.  Under 5'???  Under 10??  Come on.  She was too nice to some fans that then had issues (some due to autism and social cue issues) when she quit giving attention.  SMH.,honorturkey
28,2021-10-06 19:34:12+00:00,1445834796769300485,im marrying you as a friend DO NOT THINK i am a lesbian because is it as a friend!!!!!!!!!!!,harriebot
29,2021-10-06 19:34:11+00:00,1445834793254457346,she is literally me https://t.co/ldYL0Fo5lM,LesbianKeroppi
30,2021-10-06 19:34:07+00:00,1445834774984019968,Having lesbian friends is a privilege,kkwakuu
31,2021-10-06 19:34:07+00:00,1445834774204006403,Apparently there is something called a Shaq-a-Roni pizza and I feel betrayed by humanity,kanariya013
32,2021-10-06 19:34:02+00:00,1445834754742308867,"No more lesbian shitcourse, embrace being a turtle

(1990 teenage mutant ninja turtles movie. Michaelangelo ducks his head into his shell to dodge an axe swipe, backfists the foot, then exclaims ""god I love being a turtle!"") 
https://t.co/5f9HnMXk2l",kalina_chung
33,2021-10-06 19:34:00+00:00,1445834746777513988,@ho3eok NO BBY I WOULD NEVER REREE if i felt uncomfortable id prob dm u :((,hobibihoba
34,2021-10-06 19:33:58+00:00,1445834735930904580,@CherryCosmoss thank you!! and i torrented the film off pirate bay 😭😭,lesbian_link
35,2021-10-06 19:33:57+00:00,1445834733858983936,As she should!,beidoucrx
36,2021-10-06 19:33:54+00:00,1445834723008253954,@lover4beeduo oh my gosh ur right it is my favourite lesbian :O,thighzgnf
37,2021-10-06 19:33:49+00:00,1445834702225436679,"// racism, transphobia, homophobia

Ok @Twitter so you've found that this account is in violation of the rules. What are you doing about it?
Because as recently as yesterday they were still spouting the same violent shit
They haven't stopped and they won't until you stop them https://t.co/p5mAaMrJHt",ShipperSapphic
38,2021-10-06 19:33:48+00:00,1445834696571736068,"Ningguangs weapon isn’t showing, she just chunking full fists of rocks at mfs https://t.co/LcPPVT4bEL",beidoucrx
